0 0 -8 93.6579 165.734 -414.288
0 0 -6 93.851 165.723 -414.093
0 0 -4 93.9389 165.771 -414.011
0 0 -2 93.981 165.929 -413.927
0 0 0 94.1469 165.961 -413.785
0 0 2 94.1952 166.043 -413.699
0 0 4 94.3535 166.09 -413.601
0 0 6 94.3945 166.157 -413.542
0 0 8 94.5362 166.16 -413.469
